cod_vehiculo;cod_parte;cod_elem_red;elemento;precio;faro_int_ext
2158;3;16024;PUERTA DEL;1279599.06;0
2158;3;16024;PUERTA DEL CRISTAL;75890.03;0
2158;3;16024;PUERTA DEL ESPEJO ELECTRICO;635504.45;0
2158;3;16024;PUERTA DEL ESPEJO ELECTRICO;342811.98;0
2158;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;342811.98;0
2158;3;16024;PUERTA DEL MANIJA EXT;92336.69;0
2158;3;16024;PUERTA DEL MANIJA EXT;89203.26;0
2158;3;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2158;3;16024;PUERTA DEL MOLD SUP;47184.8;0
2158;3;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2158;3;16024;PUERTA DEL MOLD SUP 2;677370.06;0
2158;3;26001;ZOCALO;888303.06;0
2158;4;16024;PUERTA DEL;1313975.03;0
2158;4;16024;PUERTA DEL CRISTAL;73505.57;0
2158;4;16024;PUERTA DEL ESPEJO ELECTRICO;609947.93;0
2158;4;16024;PUERTA DEL ESPEJO ELECTRICO;318524.12;0
2158;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;318524.12;0
2158;4;16024;PUERTA DEL MANIJA EXT;92336.69;0
2158;4;16024;PUERTA DEL MANIJA EXT;89203.26;0
2158;4;16024;PUERTA DEL MOLD INF;403264.16;0
2158;4;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2158;4;16024;PUERTA DEL MOLD SUP;47184.8;0
2158;4;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2158;4;16024;PUERTA DEL MOLD SUP 2;850396.26;0
2158;4;26001;ZOCALO;1008550.16;0
2159;1;3011;CAPOT;1149248.58;0
2159;1;6002;FARO AUXILIAR DER;116410.56;0
2159;1;6002;FARO AUXILIAR IZQ;116410.56;0
2159;1;6002;FARO DER;638958.86;0
2159;1;6002;FARO IZQ;638958.86;0
2159;1;6002;FARO IZQ XENON;2974216.44;0
2159;1;6002;FARO DER XENON 1;2974216.44;0
2159;1;6002;FARO IZQ XENON 1;2974216.44;0
2159;1;7006;GUARDABARRO DER;519521.87;0
2159;1;7006;GUARDABARRO DER 1;519521.87;0
2159;1;7006;GUARDABARRO IZQ;519521.87;0
2159;1;7006;GUARDABARRO IZQ 1;519521.87;0
2159;1;16004;PARABRISAS;1621203.53;0
2159;1;16005;PARAGOLPE / CTRO;1055016.56;0
2159;1;16005;PARAGOLPE / CTRO 1;1394786.82;0
2159;1;16005;PARAGOLPE ALMA;482165.33;0
2159;1;16005;PARAGOLPE EMBELLEC / MOLD DER;411487.49;0
2159;1;16005;PARAGOLPE EMBELLEC / MOLD DER 1;586684.16;0
2159;1;16005;PARAGOLPE EMBELLEC / MOLD DER 3;46802.67;0
2159;1;16005;PARAGOLPE EMBELLEC / MOLD INF;556053.02;0
2159;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;411487.49;0
2159;1;16005;PARAGOLPE EMBELLEC / MOLD SUP;267670.92;0
2159;1;16005;PARAGOLPE REJILLA / TAPA DER;107071.43;0
2159;1;16005;PARAGOLPE REJILLA / TAPA IZQ;41361.21;0
2159;1;16005;PARAGOLPE REJILLA CENTRAL;266707.97;0
2159;1;16005;PARAGOLPE REJILLA CENTRAL 1;356461.49;0
2159;1;16005;PARAGOLPE REJILLA CENTRAL 2;164695.88;0
2159;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR;271645.02;0
2159;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR 1;79986.41;0
2159;2;6002;FARO DER;266784.39;0
2159;2;6002;FARO DER 1;1082193.29;0
2159;2;6002;FARO IZQ 1;1058440.4;0
2159;2;12009;LUNETA CRISTAL;645072.86;0
2159;2;16003;PANEL COLA COMP;359839.47;0
2159;2;16003;PANEL COLA SUP;327297.71;0
2159;2;16005;PARAGOLPE / CTRO;1012860.53;0
2159;2;16005;PARAGOLPE ALMA;307121.51;0
2159;2;16005;PARAGOLPE EMBELLEC / MOLD;99459.5;0
2159;2;20006;TAPA PORTON;1314678.14;0
2159;3;16024;PUERTA DEL;1279599.06;0
2159;3;16024;PUERTA DEL CRISTAL;75890.03;0
2159;3;16024;PUERTA DEL ESPEJO ELECTRICO;635504.45;0
2159;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;342811.98;0
2159;3;16024;PUERTA DEL MANIJA EXT;92336.69;0
2159;3;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2159;3;16024;PUERTA DEL MOLD SUP;47184.8;0
2159;3;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2159;3;16024;PUERTA DEL MOLD SUP 2;677370.06;0
2159;3;26001;ZOCALO;888303.06;0
2159;4;16024;PUERTA DEL;1313975.03;0
2159;4;16024;PUERTA DEL CRISTAL;73505.57;0
2159;4;16024;PUERTA DEL ESPEJO ELECTRICO;609947.93;0
2159;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;318524.12;0
2159;4;16024;PUERTA DEL MANIJA EXT;89203.26;0
2159;4;16024;PUERTA DEL MOLD INF;403264.16;0
2159;4;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2159;4;16024;PUERTA DEL MOLD SUP;47184.8;0
2159;4;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2159;4;16024;PUERTA DEL MOLD SUP 2;850396.26;0
2159;4;26001;ZOCALO;1008550.16;0
2160;1;3011;CAPOT;1149248.58;0
2160;1;6002;FARO AUXILIAR DER;116410.56;0
2160;1;6002;FARO AUXILIAR IZQ;116410.56;0
2160;1;6002;FARO DER;638958.86;0
2160;1;6002;FARO IZQ;638958.86;0
2160;1;6002;FARO IZQ XENON;2974216.44;0
2160;1;6002;FARO DER XENON 1;2974216.44;0
2160;1;6002;FARO IZQ XENON 1;2974216.44;0
2160;1;7006;GUARDABARRO DER;519521.87;0
2160;1;7006;GUARDABARRO DER 1;519521.87;0
2160;1;7006;GUARDABARRO IZQ;519521.87;0
2160;1;7006;GUARDABARRO IZQ 1;519521.87;0
2160;1;16004;PARABRISAS;1621203.53;0
2160;1;16005;PARAGOLPE / CTRO;1055016.56;0
2160;1;16005;PARAGOLPE / CTRO 1;1394786.82;0
2160;1;16005;PARAGOLPE ALMA;482165.33;0
2160;1;16005;PARAGOLPE EMBELLEC / MOLD DER;411487.49;0
2160;1;16005;PARAGOLPE EMBELLEC / MOLD DER 1;586684.16;0
2160;1;16005;PARAGOLPE EMBELLEC / MOLD DER 3;46802.67;0
2160;1;16005;PARAGOLPE EMBELLEC / MOLD INF;556053.02;0
2160;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;411487.49;0
2160;1;16005;PARAGOLPE EMBELLEC / MOLD SUP;267670.92;0
2160;1;16005;PARAGOLPE REJILLA / TAPA DER;107071.43;0
2160;1;16005;PARAGOLPE REJILLA / TAPA IZQ;41361.21;0
2160;1;16005;PARAGOLPE REJILLA CENTRAL;266707.97;0
2160;1;16005;PARAGOLPE REJILLA CENTRAL 1;356461.49;0
2160;1;16005;PARAGOLPE REJILLA CENTRAL 2;164695.88;0
2160;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR;271645.02;0
2160;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR 1;79986.41;0
2160;2;6002;FARO DER;266784.39;0
2160;2;6002;FARO DER 1;1082193.29;0
2160;2;6002;FARO IZQ 1;1058440.4;0
2160;2;12009;LUNETA CRISTAL;645072.86;0
2160;2;16003;PANEL COLA COMP;359839.47;0
2160;2;16003;PANEL COLA SUP;327297.71;0
2160;2;16005;PARAGOLPE / CTRO;1012860.53;0
2160;2;16005;PARAGOLPE ALMA;307121.51;0
2160;2;16005;PARAGOLPE EMBELLEC / MOLD;99459.5;0
2160;2;20006;TAPA PORTON;1314678.14;0
2160;3;16024;PUERTA DEL;1279599.06;0
2160;3;16024;PUERTA DEL CRISTAL;75890.03;0
2160;3;16024;PUERTA DEL ESPEJO ELECTRICO;635504.45;0
2160;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;342811.98;0
2160;3;16024;PUERTA DEL MANIJA EXT;92336.69;0
2160;3;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2160;3;16024;PUERTA DEL MOLD SUP;47184.8;0
2160;3;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2160;3;16024;PUERTA DEL MOLD SUP 2;677370.06;0
2160;3;26001;ZOCALO;888303.06;0
2160;4;16024;PUERTA DEL;1313975.03;0
2160;4;16024;PUERTA DEL CRISTAL;73505.57;0
2160;4;16024;PUERTA DEL ESPEJO ELECTRICO;609947.93;0
2160;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;318524.12;0
2160;4;16024;PUERTA DEL MANIJA EXT;89203.26;0
2160;4;16024;PUERTA DEL MOLD INF;403264.16;0
2160;4;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2160;4;16024;PUERTA DEL MOLD SUP;47184.8;0
2160;4;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2160;4;16024;PUERTA DEL MOLD SUP 2;850396.26;0
2160;4;26001;ZOCALO;1008550.16;0
2161;1;3011;CAPOT;1149248.58;0
2161;1;6002;FARO AUXILIAR DER;116410.56;0
2161;1;6002;FARO AUXILIAR IZQ;116410.56;0
2161;1;6002;FARO DER;638958.86;0
2161;1;6002;FARO IZQ;638958.86;0
2161;1;6002;FARO IZQ XENON;2974216.44;0
2161;1;6002;FARO DER XENON 1;2974216.44;0
2161;1;6002;FARO IZQ XENON 1;2974216.44;0
2161;1;7006;GUARDABARRO DER;519521.87;0
2161;1;7006;GUARDABARRO DER 1;519521.87;0
2161;1;7006;GUARDABARRO IZQ;519521.87;0
2161;1;7006;GUARDABARRO IZQ 1;519521.87;0
2161;1;16004;PARABRISAS;1621203.53;0
2161;1;16005;PARAGOLPE / CTRO;1055016.56;0
2161;1;16005;PARAGOLPE / CTRO 1;1394786.82;0
2161;1;16005;PARAGOLPE ALMA;482165.33;0
2161;1;16005;PARAGOLPE EMBELLEC / MOLD DER;411487.49;0
2161;1;16005;PARAGOLPE EMBELLEC / MOLD DER 1;586684.16;0
2161;1;16005;PARAGOLPE EMBELLEC / MOLD DER 3;46802.67;0
2161;1;16005;PARAGOLPE EMBELLEC / MOLD INF;556053.02;0
2161;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;411487.49;0
2161;1;16005;PARAGOLPE EMBELLEC / MOLD SUP;267670.92;0
2161;1;16005;PARAGOLPE REJILLA / TAPA DER;107071.43;0
2161;1;16005;PARAGOLPE REJILLA / TAPA IZQ;41361.21;0
2161;1;16005;PARAGOLPE REJILLA CENTRAL;266707.97;0
2161;1;16005;PARAGOLPE REJILLA CENTRAL 1;356461.49;0
2161;1;16005;PARAGOLPE REJILLA CENTRAL 2;164695.88;0
2161;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR;271645.02;0
2161;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR 1;79986.41;0
2161;2;6002;FARO DER;266784.39;0
2161;2;6002;FARO DER 1;1082193.29;0
2161;2;6002;FARO IZQ 1;1058440.4;0
2161;2;12009;LUNETA CRISTAL;645072.86;0
2161;2;16003;PANEL COLA COMP;359839.47;0
2161;2;16003;PANEL COLA SUP;327297.71;0
2161;2;16005;PARAGOLPE / CTRO;1012860.53;0
2161;2;16005;PARAGOLPE ALMA;307121.51;0
2161;2;16005;PARAGOLPE EMBELLEC / MOLD;99459.5;0
2161;2;20006;TAPA PORTON;1314678.14;0
2161;3;16024;PUERTA DEL;1279599.06;0
2161;3;16024;PUERTA DEL CRISTAL;75890.03;0
2161;3;16024;PUERTA DEL ESPEJO ELECTRICO;635504.45;0
2161;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;342811.98;0
2161;3;16024;PUERTA DEL MANIJA EXT;92336.69;0
2161;3;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2161;3;16024;PUERTA DEL MOLD SUP;47184.8;0
2161;3;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2161;3;16024;PUERTA DEL MOLD SUP 2;677370.06;0
2161;3;26001;ZOCALO;888303.06;0
2161;4;16024;PUERTA DEL;1313975.03;0
2161;4;16024;PUERTA DEL CRISTAL;73505.57;0
2161;4;16024;PUERTA DEL ESPEJO ELECTRICO;609947.93;0
2161;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;318524.12;0
2161;4;16024;PUERTA DEL MANIJA EXT;89203.26;0
2161;4;16024;PUERTA DEL MOLD INF;403264.16;0
2161;4;16024;PUERTA DEL MOLD MEDIA;403264.16;0
2161;4;16024;PUERTA DEL MOLD SUP;47184.8;0
2161;4;16024;PUERTA DEL MOLD SUP 1;45992.57;0
2161;4;16024;PUERTA DEL MOLD SUP 2;850396.26;0
2161;4;26001;ZOCALO;1008550.16;0
2162;1;3011;CAPOT;1490746.05;0
2162;1;6001;FARITO DER;647335.04;0
2162;1;6001;FARITO IZQ;647335.04;0
2162;1;6002;FARO AUXILIAR DER;262932.57;0
2162;1;6002;FARO AUXILIAR IZQ;262932.57;0
2162;1;6002;FARO DER XENON;4167730.38;0
2162;1;6002;FARO IZQ XENON;4167730.38;0
2162;1;6002;FARO DER FULL LED;4167730.38;0
2162;1;6002;FARO IZQ FULL LED;4167730.38;0
2162;1;7006;GUARDABARRO DER;436967.58;0
2162;1;7006;GUARDABARRO IZQ;436967.58;0
2162;1;16004;PARABRISAS;2366928.11;0
2162;1;16005;PARAGOLPE / CTRO;1043063.69;0
2162;1;16005;PARAGOLPE / CTRO;1207010.6;0
2162;1;16005;PARAGOLPE / CTRO 1;1043063.69;0
2162;1;16005;PARAGOLPE ALMA;100193.18;0
2162;1;16005;PARAGOLPE ALMA 1;454958.03;0
2162;1;16005;PARAGOLPE EMBELLEC / MOLD DER;141967.08;0
2162;1;16005;PARAGOLPE EMBELLEC / MOLD SUP;273142.95;0
2162;1;16005;PARAGOLPE REJILLA / TAPA DER;279623.79;0
2162;1;16005;PARAGOLPE REJILLA / TAPA DER;362682.48;0
2162;1;16005;PARAGOLPE REJILLA CENTRAL;164130.33;0
2162;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR;201670.29;0
2162;1;18005;REJILLA RADIADOR;496945.92;0
2162;1;18005;REJILLA RADIADOR MARCO;448003.35;0
2162;2;6002;FARO DER;422385.69;2
2162;2;6002;FARO DER 1;259783.86;1
2162;2;6002;FARO IZQ;527928.62;2
2162;2;6002;FARO IZQ 1;149212.17;1
2162;2;16005;PARAGOLPE / CTRO;1060091.18;0
2162;2;16005;PARAGOLPE / CTRO 1;1201508.0;0
2162;2;16005;PARAGOLPE ALMA;481874.91;0
2162;2;16005;PARAGOLPE EMBELLEC / MOLD;611308.29;0
2162;2;16005;PARAGOLPE EMBELLEC / MOLD DER;216129.9;0
2162;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;244407.15;0
2162;2;16005;PARAGOLPE EMBELLEC / MOLD 1;918704.93;0
2162;2;20006;TAPA PORTON;1969716.81;0
2162;2;20006;TAPA BAUL / PORTON MOLD;251117.27;0
2162;2;20006;TAPA BAUL / PORTON MOLD 1;311615.3;0
2162;3;16024;PUERTA DEL CRISTAL;47062.52;0
2162;4;16024;PUERTA TRAS;1125724.97;0
2163;1;3011;CAPOT;1490746.05;0
2163;1;6001;FARITO DER;647335.04;0
2163;1;6001;FARITO IZQ;647335.04;0
2163;1;6002;FARO AUXILIAR DER;262932.57;0
2163;1;6002;FARO AUXILIAR IZQ;262932.57;0
2163;1;6002;FARO DER XENON;4167730.38;0
2163;1;6002;FARO IZQ XENON;4167730.38;0
2163;1;7006;GUARDABARRO DER;436967.58;0
2163;1;7006;GUARDABARRO IZQ;436967.58;0
2163;1;16004;PARABRISAS;2366928.11;0
2163;1;16005;PARAGOLPE / CTRO;1043063.69;0
2163;1;16005;PARAGOLPE ALMA;100193.18;0
2163;1;16005;PARAGOLPE ALMA 1;454958.03;0
2163;1;16005;PARAGOLPE EMBELLEC / MOLD SUP;273142.95;0
2163;1;16005;PARAGOLPE REJILLA / TAPA DER;362682.48;0
2163;1;16005;PARAGOLPE REJILLA CENTRAL;164130.33;0
2163;1;16005;PARAGOLPE REJILLA CENTRAL MOLD EMBELLECEDOR;201670.29;0
2163;1;18005;REJILLA RADIADOR;496945.92;0
2163;1;18005;REJILLA RADIADOR MARCO;448003.35;0
2164;1;3011;CAPOT;1429743.62;0
2164;1;3011;CAPOT 1;1429743.62;0
2164;1;6001;FARITO DER;618522.81;0
2164;1;6001;FARITO DER 1;494072.34;0
2164;1;6001;FARITO IZQ;664393.1;0
2164;1;6001;FARITO IZQ 1;601984.44;0
2164;1;6002;FARO AUXILIAR DER;189747.99;0
2164;1;6002;FARO AUXILIAR DER 1;189747.99;0
2164;1;6002;FARO AUXILIAR IZQ;189747.99;0
2164;1;6002;FARO AUXILIAR IZQ 1;189747.99;0
2164;1;6002;FARO DER;702712.59;0
2164;1;6002;FARO DER 1;756210.09;0
2164;1;6002;FARO DER 2;1684101.3;0
2164;1;6002;FARO DER 3;998141.07;0
2164;1;6002;FARO IZQ;617911.41;0
2164;1;6002;FARO IZQ 1;831702.71;0
2164;1;6002;FARO IZQ 2;782179.31;0
2164;1;6002;FARO IZQ 3;1017721.16;0
2164;1;6002;FARO DER XENON;2998901.72;0
2164;1;6002;FARO IZQ XENON;3057718.4;0
2164;1;6002;FARO DER FULL LED;3031688.04;0
2164;1;6002;FARO IZQ FULL LED;2970532.76;0
2164;1;6003;FRENTE C/MASCARA COMPLETA;227960.49;0
2164;1;6003;FRENTE C/MASCARA COMPLETA 1;739625.87;0
2164;1;7006;GUARDABARRO DER;418411.59;0
2164;1;7006;GUARDABARRO IZQ;329621.03;0
2164;1;16004;PARABRISAS;728238.54;0
2164;1;16004;PARABRISAS 1;614823.84;0
2164;1;16004;PARABRISAS 2;614823.84;0
2164;1;16005;PARAGOLPE / CTRO;1089193.82;0
2164;1;16005;PARAGOLPE / CTRO 2;1526329.53;0
2164;1;16005;PARAGOLPE / CTRO 3;1184572.22;0
2164;1;16005;PARAGOLPE ALMA;764112.44;0
2164;1;16005;PARAGOLPE EMBELLEC / MOLD DER;65205.81;0
2164;1;16005;PARAGOLPE EMBELLEC / MOLD DER 1;105435.93;0
2164;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;65205.81;0
2164;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ 1;105435.93;0
2164;1;16005;PARAGOLPE REJILLA / TAPA DER;121454.61;0
2164;1;16005;PARAGOLPE REJILLA / TAPA DER 1;91419.59;0
2164;1;16005;PARAGOLPE REJILLA / TAPA IZQ;76394.43;0
2164;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;96157.94;0
2164;1;16005;PARAGOLPE REJILLA CENTRAL;325188.38;0
2164;1;16005;PARAGOLPE REJILLA CENTRAL 1;191994.89;0
2164;1;16005;PARAGOLPE REJILLA CENTRAL MARCO;439321.47;0
2164;1;16005;PARAGOLPE REJILLA / TAPA DER MOLD EMBELLECEDOR;194226.5;0
2164;1;16005;PARAGOLPE REJILLA / TAPA IZQ MOLD EMBELLECEDOR;198995.42;0
2164;1;16005;PARAGOLPE REJILLA / TAPA DER MOLD EMBELLECEDOR 1;206271.08;0
2164;1;16005;PARAGOLPE REJILLA / TAPA IZQ MOLD EMBELLECEDOR 1;205858.38;0
2164;1;18005;REJILLA RADIADOR;371089.23;0
2164;1;18005;REJILLA RADIADOR 1;250047.32;0
2164;1;18005;REJILLA RADIADOR 2;292142.21;0
2164;2;6002;FARO DER;410188.26;2
2164;2;6002;FARO DER 1;269734.4;1
2164;2;6002;FARO DER 2;731631.81;2
2164;2;6002;FARO DER 3;409087.74;1
2164;2;6002;FARO IZQ;410188.26;2
2164;2;6002;FARO IZQ 1;269734.4;1
2164;2;6002;FARO IZQ 2;731631.81;2
2164;2;6002;FARO IZQ 3;604277.19;1
2164;2;7006;GUARDABARRO DER;1595371.88;0
2164;2;7006;GUARDABARRO IZQ;2413990.62;0
2164;2;12009;LUNETA CRISTAL;501959.4;0
2164;2;16003;PANEL COLA SUP;484717.92;0
2164;2;16005;PARAGOLPE / CTRO;1097921.55;0
2164;2;16005;PARAGOLPE / CTRO 1;1416231.68;0
2164;2;16005;PARAGOLPE EMBELLEC / MOLD;295673.04;0
2164;2;16005;PARAGOLPE EMBELLEC / MOLD DER;46542.83;0
2164;2;16005;PARAGOLPE EMBELLEC / MOLD 1;181142.54;0
2164;2;20003;TAPA BAUL;1401038.39;0
2164;2;20006;TAPA BAUL / PORTON MOLD;295887.03;0
2164;2;20006;TAPA BAUL / PORTON MOLD 1;1270580.91;0
2164;3;16024;PUERTA DEL;1443469.55;0
2164;3;16024;PUERTA DEL CRISTAL;201945.42;0
2164;3;16024;PUERTA DEL ESPEJO ELECTRICO;1620469.85;0
2164;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;711746.03;0
2164;3;16024;PUERTA DEL ESPEJO ELECTRICO 2;2971235.87;0
2164;3;16024;PUERTA DEL MANIJA EXT;71289.24;0
2164;3;16024;PUERTA DEL MANIJA EXT 1;319853.91;0
2164;3;16024;PUERTA TRAS;773115.3;0
2164;3;16024;PUERTA TRAS CRISTAL;184382.96;0
2164;3;16024;PUERTA TRAS MANIJA EXT;71289.24;0
2164;3;16024;PUERTA TRAS MANIJA EXT 1;172338.38;0
2164;3;26001;ZOCALO;2415564.98;0
2164;4;16024;PUERTA DEL;1576724.18;0
2164;4;16024;PUERTA DEL CRISTAL;201945.42;0
2164;4;16024;PUERTA DEL ESPEJO ELECTRICO;1055857.23;0
2164;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;4891230.57;0
2164;4;16024;PUERTA DEL ESPEJO ELECTRICO 2;1439724.72;0
2164;4;16024;PUERTA DEL MANIJA EXT;74468.52;0
2164;4;16024;PUERTA DEL MANIJA EXT 1;222182.76;0
2164;4;16024;PUERTA TRAS;1285285.08;0
2164;4;16024;PUERTA TRAS CRISTAL;184382.96;0
2164;4;16024;PUERTA TRAS MANIJA EXT;71289.24;0
2164;4;16024;PUERTA TRAS MANIJA EXT 1;172338.38;0
2164;4;26001;ZOCALO;2453425.92;0
2166;1;3011;CAPOT;1429743.62;0
2166;1;3011;CAPOT 1;1429743.62;0
2166;1;6001;FARITO DER;618522.81;0
2166;1;6001;FARITO DER 1;494072.34;0
2166;1;6001;FARITO IZQ;664393.1;0
2166;1;6001;FARITO IZQ 1;601984.44;0
2166;1;6002;FARO AUXILIAR DER;189747.99;0
2166;1;6002;FARO AUXILIAR DER 1;189747.99;0
2166;1;6002;FARO AUXILIAR IZQ;189747.99;0
2166;1;6002;FARO AUXILIAR IZQ 1;189747.99;0
2166;1;6002;FARO DER;702712.59;0
2166;1;6002;FARO DER 1;756210.09;0
2166;1;6002;FARO DER 2;1684101.3;0
2166;1;6002;FARO DER 3;998141.07;0
2166;1;6002;FARO IZQ;617911.41;0
2166;1;6002;FARO IZQ 1;831702.71;0
2166;1;6002;FARO IZQ 2;782179.31;0
2166;1;6002;FARO IZQ 3;1017721.16;0
2166;1;6002;FARO DER XENON;2998901.72;0
2166;1;6002;FARO IZQ XENON;3057718.4;0
2166;1;6002;FARO DER FULL LED;3031688.04;0
2166;1;6002;FARO IZQ FULL LED;2970532.76;0
2166;1;6003;FRENTE C/MASCARA COMPLETA;227960.49;0
2166;1;6003;FRENTE C/MASCARA COMPLETA 1;739625.87;0
2166;1;7006;GUARDABARRO DER;418411.59;0
2166;1;7006;GUARDABARRO IZQ;329621.03;0
2166;1;16004;PARABRISAS;728238.54;0
2166;1;16004;PARABRISAS 1;614823.84;0
2166;1;16004;PARABRISAS 2;614823.84;0
2166;1;16005;PARAGOLPE / CTRO;1089193.82;0
2166;1;16005;PARAGOLPE / CTRO 2;1526329.53;0
2166;1;16005;PARAGOLPE / CTRO 3;1184572.22;0
2166;1;16005;PARAGOLPE ALMA;764112.44;0
2166;1;16005;PARAGOLPE EMBELLEC / MOLD DER;65205.81;0
2166;1;16005;PARAGOLPE EMBELLEC / MOLD DER 1;105435.93;0
2166;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;65205.81;0
2166;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ 1;105435.93;0
2166;1;16005;PARAGOLPE REJILLA / TAPA DER;121454.61;0
2166;1;16005;PARAGOLPE REJILLA / TAPA DER 1;91419.59;0
2166;1;16005;PARAGOLPE REJILLA / TAPA IZQ;76394.43;0
2166;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;96157.94;0
2166;1;16005;PARAGOLPE REJILLA CENTRAL;325188.38;0
2166;1;16005;PARAGOLPE REJILLA CENTRAL 1;191994.89;0
2166;1;16005;PARAGOLPE REJILLA CENTRAL MARCO;439321.47;0
2166;1;16005;PARAGOLPE REJILLA / TAPA DER MOLD EMBELLECEDOR;194226.5;0
2166;1;16005;PARAGOLPE REJILLA / TAPA IZQ MOLD EMBELLECEDOR;198995.42;0
2166;1;16005;PARAGOLPE REJILLA / TAPA DER MOLD EMBELLECEDOR 1;206271.08;0
2166;1;16005;PARAGOLPE REJILLA / TAPA IZQ MOLD EMBELLECEDOR 1;205858.38;0
2166;1;18005;REJILLA RADIADOR;371089.23;0
2166;1;18005;REJILLA RADIADOR 1;250047.32;0
2166;1;18005;REJILLA RADIADOR 2;292142.21;0
2166;2;6002;FARO DER;410188.26;2
2166;2;6002;FARO DER 1;269734.4;1
2166;2;6002;FARO DER 2;731631.81;2
2166;2;6002;FARO DER 3;409087.74;1
2166;2;6002;FARO IZQ;410188.26;2
2166;2;6002;FARO IZQ 1;269734.4;1
2166;2;6002;FARO IZQ 2;731631.81;2
2166;2;6002;FARO IZQ 3;604277.19;1
2166;2;7006;GUARDABARRO DER;1595371.88;0
2166;2;7006;GUARDABARRO IZQ;2413990.62;0
2166;2;12009;LUNETA CRISTAL;501959.4;0
2166;2;16003;PANEL COLA SUP;484717.92;0
2166;2;16005;PARAGOLPE / CTRO;1097921.55;0
2166;2;16005;PARAGOLPE / CTRO 1;1416231.68;0
2166;2;16005;PARAGOLPE EMBELLEC / MOLD;295673.04;0
2166;2;16005;PARAGOLPE EMBELLEC / MOLD DER;46542.83;0
2166;2;16005;PARAGOLPE EMBELLEC / MOLD 1;181142.54;0
2166;2;20003;TAPA BAUL;1401038.39;0
2166;2;20006;TAPA BAUL / PORTON MOLD;295887.03;0
2166;2;20006;TAPA BAUL / PORTON MOLD 1;1270580.91;0
2166;3;16024;PUERTA DEL;1443469.55;0
2166;3;16024;PUERTA DEL CRISTAL;201945.42;0
2166;3;16024;PUERTA DEL ESPEJO ELECTRICO;1620469.85;0
2166;3;16024;PUERTA DEL ESPEJO ELECTRICO 1;711746.03;0
2166;3;16024;PUERTA DEL ESPEJO ELECTRICO 2;2971235.87;0
2166;3;16024;PUERTA DEL MANIJA EXT;71289.24;0
2166;3;16024;PUERTA DEL MANIJA EXT 1;319853.91;0
2166;3;16024;PUERTA TRAS;773115.3;0
2166;3;16024;PUERTA TRAS CRISTAL;184382.96;0
2166;3;16024;PUERTA TRAS MANIJA EXT;71289.24;0
2166;3;16024;PUERTA TRAS MANIJA EXT 1;172338.38;0
2166;3;26001;ZOCALO;2415564.98;0
2166;4;16024;PUERTA DEL;1576724.18;0
2166;4;16024;PUERTA DEL CRISTAL;201945.42;0
2166;4;16024;PUERTA DEL ESPEJO ELECTRICO;1055857.23;0
2166;4;16024;PUERTA DEL ESPEJO ELECTRICO 1;4891230.57;0
2166;4;16024;PUERTA DEL ESPEJO ELECTRICO 2;1439724.72;0
2166;4;16024;PUERTA DEL MANIJA EXT;74468.52;0
2166;4;16024;PUERTA DEL MANIJA EXT 1;222182.76;0
