COD_CLASE;COD_MARCA;DESC_MARC;COD_MODELO;DESC_MODE;COD_PARTE;ID_ELEM;DESC_ELEM;NRO_PIEZA;VALOR;FECHA
901;28;Mercedes Benz;32;*CLASE CLA 13/19 C117;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;A24681102603589;125403.80;2023-12-04
901;28;Mercedes Benz;32;*CLASE CLA 13/19 C117;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;A2468100221;106004.80;2023-12-04
901;28;Mercedes Benz;32;*CLASE CLA 13/19 C117;4;34021;PUERTA DEL ESPEJO ELECTRICO;A1178100776;301932.80;2023-12-04
901;28;Mercedes Benz;32;*CLASE CLA 13/19 C117;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;A2468100121;106004.80;2023-12-04
901;28;Mercedes Benz;32;*CLASE CLA 13/19 C117;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;A1768100115;39276.80;2023-12-04
901;28;Mercedes Benz;32;*CLASE CLA 13/19 C117;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;A24681101609191;125403.80;2023-12-04
901;28;Mercedes Benz;36;SMART FORFOUR 16/...;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;A0998116400;52899.80;2023-12-04
901;28;Mercedes Benz;36;SMART FORFOUR 16/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;A4538103400;214719.00;2023-12-04
901;28;Mercedes Benz;36;SMART FORFOUR 16/...;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;A0998116600;52899.80;2023-12-04
901;28;Mercedes Benz;36;SMART FORFOUR 16/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;A45381103019999;51205.00;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;3;33906;PUERTA DEL ESPEJO ELECTRICO;A2058100400;672866.00;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;A09981150009775;125403.80;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;A0998100016;137221.80;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;3;69301;PUERTA DEL ESPEJO GIRO;A0999067201;113160.20;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;4;34021;PUERTA DEL ESPEJO ELECTRICO;A2058100300;603854.20;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;A0998100316;553580.20;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;A09981149009149;125403.80;2023-12-04
901;28;Mercedes Benz;37;CLASE C 15/19 19/... W205;4;69303;PUERTA DEL ESPEJO GIRO;A0999067101;113160.20;2023-12-04
901;28;Mercedes Benz;42;CLASE A 18/... 4/5P;3;33906;PUERTA DEL ESPEJO ELECTRICO;A1778109704;416662.40;2023-12-04
901;31;BMW / Mini;1;SERIE 3 99/05 (E46);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167003426;246620.00;2023-12-04
901;31;BMW / Mini;1;SERIE 3 99/05 (E46);3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51168238376;51972.00;2023-12-04
901;31;BMW / Mini;1;SERIE 3 99/05 (E46);3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;51168250438;104744.00;2023-12-04
901;31;BMW / Mini;1;SERIE 3 99/05 (E46);4;34021;PUERTA DEL ESPEJO ELECTRICO;51168245128;246620.00;2023-12-04
901;31;BMW / Mini;1;SERIE 3 99/05 (E46);4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;51168250436;76164.00;2023-12-04
901;31;BMW / Mini;1;SERIE 3 99/05 (E46);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51168238375;51972.00;2023-12-04
901;31;BMW / Mini;3;*SERIE 3 91/99 (E36);4;34021;PUERTA DEL ESPEJO ELECTRICO;51168144407;305516.00;2023-12-04
901;31;BMW / Mini;8;*SERIE 5 97/05 (E39);3;33906;PUERTA DEL ESPEJO ELECTRICO;51168266604;250640.00;2023-12-04
901;31;BMW / Mini;8;*SERIE 5 97/05 (E39);3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51168238376;51972.00;2023-12-04
901;31;BMW / Mini;8;*SERIE 5 97/05 (E39);3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;51168250438;104744.00;2023-12-04
901;31;BMW / Mini;12;SERIE 7 02/09 (E65);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167190179;597056.00;2023-12-04
901;31;BMW / Mini;16;SERIE 5 05/10 (E60);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167189584;452924.00;2023-12-04
901;31;BMW / Mini;16;SERIE 5 05/10 (E60);3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;51167168180;415436.00;2023-12-04
901;31;BMW / Mini;17;SERIE 1 05/11 5P (E87);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167189850;205084.00;2023-12-04
901;31;BMW / Mini;17;SERIE 1 05/11 5P (E87);3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51167125558;53060.00;2023-12-04
901;31;BMW / Mini;17;SERIE 1 05/11 5P (E87);3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;51167145268;114700.00;2023-12-04
901;31;BMW / Mini;17;SERIE 1 05/11 5P (E87);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167189849;205084.00;2023-12-04
901;31;BMW / Mini;17;SERIE 1 05/11 5P (E87);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167125557;53060.00;2023-12-04
901;31;BMW / Mini;17;SERIE 1 05/11 5P (E87);4;51903;PUERTA DEL ESPEJO ELECTRICO 1;51167189857;328120.00;2023-12-04
901;31;BMW / Mini;18;*SERIE 3 05/09 (E90);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167189946;260032.00;2023-12-04
901;31;BMW / Mini;18;*SERIE 3 05/09 (E90);3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51167170564;24624.00;2023-12-04
901;31;BMW / Mini;18;*SERIE 3 05/09 (E90);3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;51167135098;53060.00;2023-12-04
901;31;BMW / Mini;18;*SERIE 3 05/09 (E90);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167189945;260032.00;2023-12-04
901;31;BMW / Mini;18;*SERIE 3 05/09 (E90);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167205291;53060.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167268262;260032.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51167205292;53060.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;51167252894;114700.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);3;51803;PUERTA DEL ESPEJO ELECTRICO 1;51167282568;468064.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167268261;260032.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;51167252893;114700.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167205291;53060.00;2023-12-04
901;31;BMW / Mini;20;*SERIE 3 09/13 (E90);4;51903;PUERTA DEL ESPEJO ELECTRICO 1;51167282567;468064.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167242702;259756.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;33915;PUERTA DEL ESPEJO ELECT MOTOR;67137266659;216292.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51167292746;65644.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;51167285000;109456.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;51167284128;13132.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;51807;PUERTA DEL ESPEJO ELECT CRISTAL 1;51167285012;344816.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);3;69301;PUERTA DEL ESPEJO GIRO;63137280772;30556.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167242701;259756.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;51167284999;120420.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;51167284127;13132.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167292745;65644.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);4;51907;PUERTA DEL ESPEJO ELECT CRISTAL 1;51167285005;379284.00;2023-12-04
901;31;BMW / Mini;22;SERIE 1 11/16 16/19 5P (F20);4;69303;PUERTA DEL ESPEJO GIRO;63137280771;30556.00;2023-12-04
901;31;BMW / Mini;25;SERIE 1 11/16 16/19 3P (F21);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167268305;205084.00;2023-12-04
901;31;BMW / Mini;25;SERIE 1 11/16 16/19 3P (F21);4;34030;PUERTA DEL ESPEJO ELECT MOTOR;67137232743;103000.00;2023-12-04
901;31;BMW / Mini;25;SERIE 1 11/16 16/19 3P (F21);4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;51167252893;114700.00;2023-12-04
901;31;BMW / Mini;25;SERIE 1 11/16 16/19 3P (F21);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167229261;53060.00;2023-12-04
901;31;BMW / Mini;26;SERIE 3 13/16 16/19 (F30);3;33906;PUERTA DEL ESPEJO ELECTRICO;51167345678;562676.00;2023-12-04
901;31;BMW / Mini;26;SERIE 3 13/16 16/19 (F30);4;34021;PUERTA DEL ESPEJO ELECTRICO;51167345691;673880.00;2023-12-04
901;31;BMW / Mini;26;SERIE 3 13/16 16/19 (F30);4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;51167284999;120420.00;2023-12-04
901;31;BMW / Mini;26;SERIE 3 13/16 16/19 (F30);4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167292745;65644.00;2023-12-04
901;31;BMW / Mini;29;MINI 16/... 5P F55;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;51167401230;42260.00;2023-12-04
901;31;BMW / Mini;29;MINI 16/... 5P F55;4;34021;PUERTA DEL ESPEJO ELECTRICO;51167471231;174260.00;2023-12-04
901;31;BMW / Mini;29;MINI 16/... 5P F55;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;51167366039;108984.00;2023-12-04
901;31;BMW / Mini;29;MINI 16/... 5P F55;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;51167401229;42620.00;2023-12-04
901;33;Nissan;1;MAXIMA;4;34021;PUERTA DEL ESPEJO ELECTRICO;K630243U02;306662.07;2023-11-13
901;33;Nissan;2;SENTRA 97/02 B14;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;96301F4310;107231.35;2023-11-13
901;33;Nissan;2;SENTRA 97/02 B14;4;34021;PUERTA DEL ESPEJO ELECTRICO;96302F4000;168954.95;2023-11-13
901;33;Nissan;4;*PRIMERA;4;34021;PUERTA DEL ESPEJO ELECTRICO;963026F221;374889.28;2023-11-13
901;33;Nissan;4;*PRIMERA;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;963662F070;38363.58;2023-11-13
901;33;Nissan;4;*PRIMERA;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963362F000;116092.75;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;3;33906;PUERTA DEL ESPEJO ELECTRICO;96302EM40B;225135.15;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;96365EM00A;14257.62;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;96312EL12A;54152.50;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;K6301EM10D;384652.47;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;4;34021;PUERTA DEL ESPEJO ELECTRICO;96302EM40B;225135.15;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;96366EM00A;14257.62;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;K6313EL00D;48867.78;2023-11-13
901;33;Nissan;10;*TIIDA 4/5P 08/15 C11;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;96302EM14A;357722.52;2023-11-13
901;33;Nissan;13;TEANA 09/12 J32;4;34021;PUERTA DEL ESPEJO ELECTRICO;96302JN00A;428481.98;2023-11-13
901;33;Nissan;15;*SENTRA 10/14 B16;3;33906;PUERTA DEL ESPEJO ELECTRICO;96301ZJ80C;103932.17;2023-11-13
901;33;Nissan;15;*SENTRA 10/14 B16;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;96301ET03E;90147.37;2023-11-13
901;33;Nissan;15;*SENTRA 10/14 B16;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;96301ET03E;90147.37;2023-11-13
901;33;Nissan;15;*SENTRA 10/14 B16;4;34021;PUERTA DEL ESPEJO ELECTRICO;96302ZJ80C;191900.62;2023-11-13
901;33;Nissan;15;*SENTRA 10/14 B16;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;96302ET03E;90147.37;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;963011HK5B;113995.18;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;963659LH0A;28206.57;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;963731HK0H;106055.17;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;3;33906;PUERTA DEL ESPEJO ELECTRICO;963019LH1B;228746.77;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;963731HK0H;106055.17;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;963029LH1A;105134.93;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;963669LH0A;16141.92;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;963741HK0H;106055.17;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;4;34021;PUERTA DEL ESPEJO ELECTRICO;963021HK5B;171560.77;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;963661HK5A;55353.65;2023-11-13
901;33;Nissan;17;*MARCH 12/14 Y 14/... K13;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963741HK0H;106055.17;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;3;33906;PUERTA DEL ESPEJO ELECTRICO;963013S105;230877.97;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;963731HK0H;106055.17;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;963659KK0A;56869.02;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;963019KE5B;128120.93;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;4;34021;PUERTA DEL ESPEJO ELECTRICO;963023S100;181488.03;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963749KK0H;16177.00;2023-11-13
901;33;Nissan;18;*VERSA 13/15 15/16 17/20 N17;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;963029KE5B;128120.93;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;3;33906;PUERTA DEL ESPEJO ELECTRICO;963013SG0C;331245.82;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;963733TH1A;129479.65;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;3;51808;PUERTA DEL ESPEJO ELECT CARCAZA 1;963733TH3A;102488.88;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;4;34021;PUERTA DEL ESPEJO ELECTRICO;963023SG0C;276036.75;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;963663TH2A;104371.38;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963743TH1A;101464.28;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;963023YU1F;166392.55;2023-11-13
901;33;Nissan;19;*SENTRA 14/16 16/19 19/20 B17;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;963743TH3A;60463.33;2023-11-13
901;33;Nissan;20;ALTIMA 14/19 L33;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963743TH1A;101464.28;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;3;33906;PUERTA DEL ESPEJO ELECTRICO;963013VF0B;171700.92;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;963731HK0H;106055.17;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;963651HK5A;62633.98;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;963123WC0A;47507.83;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;3;51808;PUERTA DEL ESPEJO ELECT CARCAZA 1;963739KK0H;19629.20;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;3;69301;PUERTA DEL ESPEJO GIRO;261603VF5A;59118.33;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;4;34021;PUERTA DEL ESPEJO ELECTRICO;963023VF0B;171700.92;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;963661HK5A;55353.65;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;963133WC0A;92496.23;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963741HK0H;106055.17;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;963749KK0H;16177.00;2023-11-13
901;33;Nissan;21;*NOTE 15/20 E12;4;69303;PUERTA DEL ESPEJO GIRO;261653VF5A;59118.33;2023-11-13
901;33;Nissan;23;SENTRA 20/... B18;3;33906;PUERTA DEL ESPEJO ELECTRICO;963016LE1A;103161.88;2023-11-13
901;33;Nissan;23;SENTRA 20/... B18;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;96301ET03E;90147.37;2023-11-13
901;33;Nissan;23;SENTRA 20/... B18;4;34021;PUERTA DEL ESPEJO ELECTRICO;963026LE1A;103161.88;2023-11-13
901;33;Nissan;23;SENTRA 20/... B18;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;963026LE3A;293561.08;2023-11-13
901;33;Nissan;24;VERSA 21/... N18;3;33906;PUERTA DEL ESPEJO ELECTRICO;963015EH7A;297329.38;2023-11-13
901;33;Nissan;24;VERSA 21/... N18;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;T99L25RL0B;128329.68;2023-11-13
901;33;Nissan;24;VERSA 21/... N18;4;34021;PUERTA DEL ESPEJO ELECTRICO;963015EH7A;297329.38;2023-11-13
901;33;Nissan;24;VERSA 21/... N18;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;963745RB1H;11003.00;2023-11-13
901;36;Mitsubishi;13;LANCER 08/14 14/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;7632A203;82681.56;2023-12-04
901;36;Mitsubishi;13;LANCER 08/14 14/...;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;7632A631;13530.63;2023-12-04
901;36;Mitsubishi;13;LANCER 08/14 14/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;7632C351WB;48903.21;2023-12-04
901;52;Lexus;7;GS 350/450H 19/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;8791030D12E2;576626.08;2023-12-04
901;109;Chery;1;*FACE 10/... S12;3;33906;PUERTA DEL ESPEJO ELECTRICO;S128202020BADQ;84591.36;2023-11-10
901;109;Chery;1;*FACE 10/... S12;4;34021;PUERTA DEL ESPEJO ELECTRICO;S128202010BADQ;84591.36;2023-11-10
901;109;Chery;1;*FACE 10/... S12;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;S128202031;11672.64;2023-11-10
901;109;Chery;2;QQ 10/16 S11;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;S118202041;14172.48;2023-11-10
901;109;Chery;2;QQ 10/16 S11;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;S118202010BADQ;59754.24;2023-11-10
901;109;Chery;2;QQ 10/16 S11;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;S118202051DQ;4596.48;2023-11-10
901;109;Chery;3;SKIN 12/15 4/5P M11;3;69301;PUERTA DEL ESPEJO GIRO;M113731020;13335.84;2023-11-10
901;109;Chery;3;SKIN 12/15 4/5P M11;4;69303;PUERTA DEL ESPEJO GIRO;M113731010;13335.84;2023-11-10
901;109;Chery;4;*FULWIN 4/5P 13/15/19 A13/J15;3;33906;PUERTA DEL ESPEJO ELECTRICO;A138202020DQ;90427.68;2023-11-10
901;109;Chery;4;*FULWIN 4/5P 13/15/19 A13/J15;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;A138202021BA;37920.96;2023-11-10
901;109;Chery;4;*FULWIN 4/5P 13/15/19 A13/J15;4;34021;PUERTA DEL ESPEJO ELECTRICO;A138202010DQ;90427.68;2023-11-10
901;109;Chery;5;*QQ 16/22 S15 J00;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;J008202020;57093.12;2023-11-10
901;109;Chery;5;*QQ 16/22 S15 J00;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;J008202130;18748.80;2023-11-10
901;109;Chery;5;*QQ 16/22 S15 J00;3;33906;PUERTA DEL ESPEJO ELECTRICO;J008202020BA;65671.20;2023-11-10
901;109;Chery;5;*QQ 16/22 S15 J00;4;34021;PUERTA DEL ESPEJO ELECTRICO;S118202010BADQ;59754.24;2023-11-10
901;109;Chery;6;*ARRIZO5 17/21 J60;3;33906;PUERTA DEL ESPEJO ELECTRICO;J608202020DQ;139184.64;2023-11-10
901;109;Chery;6;*ARRIZO5 17/21 J60;4;34021;PUERTA DEL ESPEJO ELECTRICO;J608202020DQ;139184.64;2023-11-10
901;109;Chery;6;*ARRIZO5 17/21 J60;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;J608202010DQ;139184.64;2023-11-10
901;116;Lifan;1;X50 5P 16/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;A8202200A2;190732.50;2023-11-07
901;116;Lifan;1;X50 5P 16/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;A8202100A2;189438.75;2023-11-07
902;1;Peugeot;8;306 RURAL 99/01;4;36433;PUERTA DEL ESPEJO ELECTRICO;8149G2;159625.88;2023-11-28
902;1;Peugeot;10;306 RURAL 97/99;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;8149G3;113138.03;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;8153JL;105903.95;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;8151W0;33143.11;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;36283;PUERTA DEL ESPEJO ELECTRICO;8153HS;129387.61;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;36293;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;8151W4;53942.42;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;52011;PUERTA DEL ESPEJO MANUAL C/ CONTROL 1;8153JL;105903.95;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;3;52017;PUERTA DEL ESPEJO ELECTRICO 1;8153JN;124036.41;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;8153JL;105903.95;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;8151V9;34301.54;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;4;52092;PUERTA DEL ESPEJO MANUAL C/ CONTROL 1;8153JJ;105777.96;2023-11-28
902;1;Peugeot;11;*PARTNER 98/10;4;52094;PUERTA DEL ESPEJO MANUAL C/ CONTROL 3;8153JK;126419.78;2023-11-28
902;1;Peugeot;12;*307 SW 01/06 y 06/10;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;8151GZ;27067.45;2023-11-28
902;1;Peugeot;12;*307 SW 01/06 y 06/10;3;36283;PUERTA DEL ESPEJO ELECTRICO;8149AX;188999.70;2023-11-28
902;1;Peugeot;12;*307 SW 01/06 y 06/10;3;36289;PUERTA DEL ESPEJO MANUAL EMBELLEC;815260;13418.23;2023-11-28
902;1;Peugeot;12;*307 SW 01/06 y 06/10;3;36293;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
