COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;NRO_PRESU;ID_ELEM;VALOR_MO;VALOR_REPUESTO;CANT_HS_PINT;VALOR_MAT_PINT
901;4;31;3;8259463;1;1.67;0.00;2.64;15533.74
901;4;31;3;8260437;9;13.20;2313641.58;9.84;84491.78
901;4;31;3;8262324;1;0.00;0.00;0.46;12564.86
901;4;31;3;8264512;1;0.00;0.00;0.00;0.00
901;4;31;3;8265161;3;0.00;0.00;0.00;0.00
901;4;31;3;8265666;6;4.65;1455105.75;6.11;51353.75
901;4;31;3;8265924;2;2.28;1383513.47;4.74;50440.41
901;4;31;3;8272335;4;9.62;0.00;8.53;52638.77
901;4;31;3;8272817;2;2.31;0.00;3.55;23467.96
901;4;31;3;8273992;1;0.07;203682.32;0.00;0.00
901;4;31;3;8274831;1;1.10;0.00;1.67;14561.81
901;4;31;3;8277924;1;0.00;0.00;0.46;12564.86
901;4;31;3;8277958;1;0.00;0.00;0.46;12564.86
901;4;31;3;8278139;3;5.94;0.00;5.62;42137.07
901;4;31;3;8278147;2;3.97;0.00;3.95;30236.76
901;4;31;3;8278770;3;2.92;1383513.47;5.65;58374.63
901;4;31;3;8279121;1;1.67;0.00;2.64;15533.74
901;4;31;3;8284575;3;7.92;0.00;3.95;30236.76
901;4;31;3;8285373;3;7.72;0.00;8.00;44167.60
901;4;31;3;8285834;6;3.50;1455105.75;5.87;60263.71
901;4;31;3;8287405;4;4.01;1401411.54;5.08;52455.61
901;4;31;3;8291263;3;9.65;915212.99;6.58;68886.03
901;4;31;3;8293846;3;4.33;0.00;4.53;28856.99
901;4;31;3;8294887;3;0.00;0.00;0.00;0.00
901;4;31;3;8295610;1;0.00;0.00;0.46;12564.86
901;4;31;3;8300360;1;0.00;0.00;0.46;12564.86
901;4;31;3;8300376;1;8.00;970125.53;6.12;76255.81
901;4;31;3;8303674;3;2.66;215903.18;4.17;41202.79
901;4;31;3;8309825;4;11.37;970125.53;9.26;90694.95
901;4;31;3;8310785;6;11.75;1729029.11;8.84;105397.44
901;4;31;3;8311251;2;9.33;970125.53;8.17;103694.87
901;4;31;3;8314036;4;7.74;253556.07;3.97;54903.88
901;4;31;3;8314083;2;3.97;0.00;3.95;39067.31
901;4;31;3;8316942;1;0.00;0.00;0.00;0.00
901;4;31;3;8322384;3;5.30;14915.12;5.54;53941.51
901;4;31;3;8327286;5;14.11;0.00;9.43;82397.47
901;4;31;3;8328160;1;0.00;0.00;0.00;0.00
901;4;31;3;8329841;1;0.00;0.00;0.00;0.00
901;4;31;3;8333154;4;0.00;0.00;0.00;0.00
901;4;31;3;8335934;1;1.10;0.00;1.67;22264.13
901;4;31;3;8336869;1;0.00;0.00;0.00;0.00
901;4;31;3;8337166;1;0.07;228857.33;0.00;0.00
901;4;31;3;8338839;4;11.11;0.00;10.48;84141.87
901;4;31;3;8340062;1;1.67;0.00;2.64;23589.00
901;4;31;3;8343713;2;0.00;0.00;0.00;0.00
901;4;31;3;8345045;3;4.07;1554515.28;6.18;77537.84
901;4;31;3;8345064;1;0.00;0.00;0.46;12564.86
901;4;31;3;8347041;3;5.62;0.00;3.95;39067.31
901;4;31;3;8348922;2;2.60;0.00;4.05;39608.49
901;4;31;3;8353717;3;10.98;1028332.98;8.17;103694.87
901;4;31;4;7977188;2;2.28;875561.91;4.74;50440.41
901;4;31;4;7977529;3;0.00;0.00;0.00;0.00
901;4;31;4;7977708;4;5.87;925336.27;6.29;51530.28
901;4;31;4;7978560;1;0.07;99792.79;0.00;0.00
901;4;31;4;7978791;1;3.97;0.00;3.49;17671.90
901;4;31;4;7979162;2;6.01;607762.07;3.57;41208.22
901;4;31;4;7979566;1;0.00;0.00;0.00;0.00
901;4;31;4;7979877;3;6.10;132628.23;6.94;37313.13
901;4;31;4;7982907;1;1.67;0.00;2.64;15533.74
901;4;31;4;7983614;1;0.00;0.00;0.00;0.00
901;4;31;4;7987896;4;5.36;99792.79;5.00;26489.74
901;4;31;4;7991327;3;6.57;0.00;7.54;43707.62
901;4;31;4;7991768;7;13.39;1748021.54;11.52;104452.90
901;4;31;4;7992515;2;3.97;0.00;3.95;30236.76
901;4;31;4;7992581;2;7.34;607762.07;5.16;46589.82
901;4;31;4;7992864;3;0.00;0.00;0.00;0.00
901;4;31;4;7993767;2;3.38;910584.37;6.04;54807.06
901;4;31;4;7993796;2;3.97;0.00;3.95;30236.76
901;4;31;4;7996226;4;5.80;910584.37;6.66;61725.44
901;4;31;4;7998740;1;1.10;0.00;1.67;14561.81
901;4;31;4;7998840;1;0.00;0.00;0.46;12564.86
901;4;31;4;8000688;2;6.01;607762.07;3.57;41208.22
901;4;31;4;8001356;4;8.29;1594972.26;7.48;68888.61
901;4;31;4;8001625;1;0.00;0.00;0.00;0.00
901;4;31;4;8001901;1;0.00;0.00;0.00;0.00
901;4;31;4;8001943;3;9.76;910584.37;9.76;67545.95
901;4;31;4;8003099;2;0.12;99792.79;0.06;939.35
901;4;31;4;8003148;3;2.86;910584.37;4.96;52329.49
901;4;31;4;8003588;2;6.01;102857.83;3.57;41208.22
901;4;31;4;8006010;2;4.15;0.00;5.97;36341.20
901;4;31;4;8006429;1;0.00;0.00;0.46;12564.86
901;4;31;4;8006770;1;0.07;99792.79;0.00;0.00
901;4;31;4;8007665;2;3.69;0.00;5.90;34677.99
901;4;31;4;8007762;2;6.01;102857.83;3.57;41208.22
901;4;31;4;8008863;2;0.14;98439.40;0.15;1190.16
901;4;31;4;8010103;1;0.00;0.00;0.46;12564.86
901;4;31;4;8011660;1;0.00;0.00;0.00;0.00
901;4;31;4;8011668;2;3.97;0.00;3.95;30236.76
901;4;31;4;8012200;2;3.05;99792.79;4.30;21779.39
901;4;31;4;8013319;5;8.75;1579080.03;8.11;71938.55
901;4;31;4;8017011;2;6.01;632072.48;3.57;41208.22
901;4;31;4;8018173;1;1.67;0.00;2.64;15533.74
901;4;31;4;8019490;3;6.89;947007.55;8.77;65851.37
901;4;31;4;8021818;1;0.07;103784.47;0.00;0.00
901;4;31;4;8022137;1;0.00;0.00;0.46;12564.86
901;4;31;4;8022760;1;3.97;0.00;3.49;17671.90
901;4;31;4;8022796;1;0.00;0.00;0.00;0.00
901;4;31;4;8025143;3;8.29;1717013.37;7.48;68888.61
901;4;31;4;8025461;3;3.69;103784.47;5.90;34677.99
901;4;31;4;8027219;2;2.60;0.00;4.05;26035.72
901;4;31;4;8027664;3;9.49;0.00;7.05;36419.05
901;4;31;4;8028224;5;8.29;1144377.82;7.48;68888.61
901;4;31;4;8028291;1;0.00;0.00;0.46;12564.86
901;4;31;4;8030111;2;1.91;0.00;2.84;24837.93
901;4;31;4;8030382;6;8.81;143031.54;9.23;47915.05
901;4;31;4;8030695;1;1.67;0.00;2.64;15533.74
901;4;31;4;8030852;1;1.33;0.00;2.05;17946.46
901;4;31;4;8037693;3;4.27;0.00;6.69;41569.46
901;4;31;4;8040898;4;8.27;983940.99;9.24;68335.91
901;4;31;4;8041312;3;4.59;983940.99;7.92;63713.21
901;4;31;4;8042023;3;6.83;983940.99;8.46;63206.63
901;4;31;4;8043400;1;0.00;0.00;0.46;12564.86
901;4;31;4;8045861;2;1.67;0.00;3.10;28098.60
901;4;31;4;8046104;1;1.67;0.00;2.64;15533.74
901;4;31;4;8048779;1;3.97;0.00;3.49;17671.90
901;4;31;4;8049857;4;9.24;755279.23;6.58;68886.03
901;4;31;4;8051956;6;14.49;983940.99;10.89;74951.57
901;4;31;4;8052336;1;3.97;0.00;3.49;17671.90
901;4;31;4;8053131;1;1.10;0.00;1.67;14561.81
901;4;31;4;8053255;1;3.97;0.00;3.49;17671.90
901;4;31;4;8053342;1;0.07;107832.00;0.00;0.00
901;4;31;4;8056445;4;4.72;0.00;6.94;37313.13
901;4;31;4;8058175;3;10.02;1086798.82;8.44;74531.16
901;4;31;4;8062072;1;1.67;0.00;2.64;15533.74
901;4;31;4;8063129;2;0.00;0.00;0.00;0.00
901;4;31;4;8064427;1;2.28;1023298.85;4.37;40245.25
901;4;31;4;8067529;1;1.33;0.00;2.05;17946.46
901;4;31;4;8069031;3;4.07;1023298.85;6.18;58904.17
901;4;31;4;8069766;1;0.07;32189.98;0.15;1381.43
901;4;31;4;8071921;4;4.59;1038363.06;7.92;63713.21
901;4;31;4;8072282;4;11.29;682992.44;8.20;57314.22
901;4;31;4;8073167;4;3.81;112145.38;5.07;37803.17
901;4;31;4;8073482;1;0.00;0.00;0.46;12564.86
901;4;31;4;8075418;1;1.10;0.00;1.67;14561.81
901;4;31;4;8075593;2;3.97;0.00;3.49;17671.90
901;4;31;4;8075758;2;2.28;1023298.85;4.37;40245.25
901;4;31;4;8077611;1;1.10;0.00;1.67;14561.81
901;4;31;4;8078948;1;1.10;0.00;1.67;14561.81
901;4;31;4;8082621;2;0.00;0.00;0.00;0.00
901;4;31;4;8085098;3;4.01;1023298.85;5.22;53261.68
901;4;31;4;8085318;3;2.92;1023298.85;5.65;58374.63
901;4;31;4;8087749;2;0.00;0.00;0.46;12564.86
901;4;31;4;8087780;3;3.95;1135444.23;7.01;55778.99
901;4;31;4;8088806;1;0.00;0.00;0.46;12564.86
901;4;31;4;8091768;2;6.01;713726.95;3.57;41208.22
901;4;31;4;8097407;4;3.50;1069347.07;5.87;60263.71
901;4;31;4;8097674;1;0.07;35796.14;0.00;0.00
901;4;31;4;8099075;2;6.01;713726.95;3.57;41208.22
901;4;31;4;8101208;3;2.28;1260638.91;4.37;40245.25
901;4;31;4;8101931;1;0.56;35539.48;0.00;0.00
901;4;31;4;8102289;2;6.01;713726.95;3.57;41208.22
901;4;31;4;8103302;1;1.67;0.00;2.64;15533.74
901;4;31;4;8103343;1;0.07;117191.92;0.00;0.00
901;4;31;4;8104811;4;3.10;117191.92;4.73;32913.90
901;4;31;4;8104879;1;3.97;0.00;3.49;17671.90
901;4;31;4;8105783;1;1.33;0.00;2.05;17946.46
901;4;31;4;8106792;2;9.65;713726.95;6.12;56321.17
901;4;31;4;8110838;1;1.67;0.00;2.64;15533.74
901;4;31;4;8110918;1;0.00;0.00;0.46;12564.86
901;4;31;4;8111669;4;10.54;0.00;10.48;55266.50
901;4;31;4;8114882;1;0.00;0.00;0.00;0.00
901;4;31;4;8116525;1;1.67;0.00;2.64;15533.74
901;4;31;4;8119000;3;7.98;1069347.07;8.82;63559.70
901;4;31;4;8121574;5;12.07;1069347.07;10.84;75656.70
901;4;31;4;8123283;3;2.28;1200642.73;4.74;50440.41
901;4;31;4;8123373;3;7.66;713726.95;3.57;41208.22
901;4;31;4;8125952;2;3.97;0.00;3.95;30236.76
901;4;31;4;8127295;5;11.39;745844.56;7.20;65766.64
901;4;31;4;8128213;5;6.32;1395830.40;7.86;57917.15
901;4;31;4;8129484;1;0.00;0.00;0.00;0.00
901;4;31;4;8130118;2;6.01;745844.56;3.57;41208.22
901;4;31;4;8130317;4;7.09;0.00;9.17;52668.36
901;4;31;4;8130691;1;0.00;0.00;0.37;10195.16
901;4;31;4;8133143;4;2.60;0.00;4.05;26035.72
901;4;31;4;8134147;1;1.10;0.00;1.67;14561.81
901;4;31;4;8134411;1;1.67;0.00;2.64;15533.74
901;4;31;4;8137528;4;8.75;122465.47;9.04;46802.74
901;4;31;4;8138295;1;0.07;122465.47;0.00;0.00
901;4;31;4;8138815;2;1.33;122465.47;2.05;17946.46
901;4;31;4;8140366;1;0.00;0.00;0.00;0.00
901;4;31;4;8140451;1;1.33;0.00;2.05;17946.46
901;4;31;4;8140552;1;0.00;0.00;0.46;12564.86
901;4;31;4;8141595;2;5.30;0.00;5.54;35618.36
901;4;31;4;8142104;2;6.01;121229.60;3.57;41208.22
901;4;31;4;8142714;1;1.67;0.00;2.64;15533.74
901;4;31;4;8142875;2;0.00;0.00;0.00;0.00
901;4;31;4;8143702;1;0.00;0.00;0.46;12564.86
901;4;31;4;8143714;1;3.05;0.00;4.30;21779.39
901;4;31;4;8145352;1;0.00;0.00;0.00;0.00
901;4;31;4;8147432;2;2.89;0.00;3.11;23025.57
901;4;31;4;8148171;1;0.00;0.00;0.00;0.00
901;4;31;4;8148173;5;10.36;121229.60;4.71;47921.31
901;4;31;4;8149452;2;7.34;121229.60;5.16;46589.82
901;4;31;4;8149675;9;10.57;2183738.34;7.76;71717.04
901;4;31;4;8149932;6;13.64;745844.56;10.72;87174.09
901;4;31;4;8150936;2;3.63;0.00;5.09;28670.86
901;4;31;4;8151455;3;0.00;0.00;0.00;0.00
901;4;31;4;8151594;5;9.25;1117467.59;6.96;63148.93
901;4;31;4;8152308;1;0.00;0.00;0.46;12564.86
901;4;31;4;8154694;1;0.00;0.00;0.00;0.00
901;4;31;4;8156163;1;1.67;0.00;2.64;15533.74
901;4;31;4;8156659;6;19.53;1863312.15;12.70;108527.34
901;4;31;4;8156851;2;1.40;122465.47;2.05;17946.46
901;4;31;4;8156986;1;6.01;121229.60;3.11;28643.36
901;4;31;4;8159374;1;1.67;0.00;2.64;15533.74
901;4;31;4;8165468;4;7.66;15064.21;8.70;47385.51
901;4;31;4;8165838;2;0.00;0.00;0.00;0.00
901;4;31;4;8166386;1;0.00;0.00;0.46;12564.86
901;4;31;4;8166655;1;1.67;0.00;2.64;15533.74
901;4;31;4;8167550;8;5.73;1525028.03;7.55;59539.61
901;4;31;4;8168635;2;0.00;0.00;0.00;0.00
901;4;31;4;8168714;4;11.41;121229.60;6.78;50205.82
901;4;31;4;8170714;2;0.00;0.00;0.00;0.00
901;4;31;4;8170832;2;0.07;127976.46;0.00;0.00
901;4;31;4;8171890;1;0.00;0.00;0.46;12564.86
901;4;31;4;8172526;1;0.07;44208.24;0.00;0.00
901;4;31;4;8176080;7;8.21;1427357.66;7.17;63192.72
901;4;31;4;8178932;5;12.37;779407.62;8.76;79462.66
901;4;31;4;8179322;2;0.00;0.00;0.00;0.00
901;4;31;4;8179512;1;0.00;0.00;0.46;12564.86
901;4;31;4;8180020;1;2.28;1167753.65;4.37;40245.25
901;4;31;4;8181108;3;2.28;1167753.65;4.74;50440.41
901;4;31;4;8181473;3;4.07;1167753.65;6.18;58904.17
901;4;31;4;8182914;2;4.15;0.00;5.97;36341.20
901;4;31;4;8184683;1;1.33;0.00;2.05;17946.46
901;4;31;4;8189805;3;3.97;0.00;3.95;30236.76
901;4;31;4;8190382;1;0.00;0.00;0.46;12564.86
901;4;31;4;8193783;1;1.67;0.00;2.64;15533.74
901;4;31;4;8194931;1;0.00;0.00;0.46;12564.86
901;4;31;4;8197015;3;4.39;0.00;5.49;34499.48
901;4;31;4;8197595;5;5.99;337782.37;6.90;38006.31
901;4;31;4;8199070;1;0.00;0.00;0.00;0.00
901;4;31;4;8199078;1;3.97;0.00;3.49;17671.90
901;4;31;4;8201217;1;0.00;0.00;0.00;0.00
901;4;31;4;8203903;1;1.10;0.00;1.67;14561.81
901;4;31;4;8204477;1;0.07;44208.24;0.00;0.00
901;4;31;4;8206000;1;0.07;135015.18;0.00;0.00
901;4;31;4;8206352;4;3.95;1335338.72;7.01;55778.99
901;4;31;4;8207581;1;1.67;0.00;2.64;15533.74
901;4;31;4;8207699;1;3.97;0.00;3.49;17671.90
901;4;31;4;8208268;1;0.00;0.00;0.00;0.00
901;4;31;4;8209758;1;0.07;135015.18;0.00;0.00
901;4;31;4;8211515;2;3.97;0.00;3.95;30236.76
901;4;31;4;8212968;1;0.00;0.00;0.00;0.00
901;4;31;4;8213182;2;7.02;0.00;7.79;39451.29
901;4;31;4;8213492;3;4.61;0.00;4.86;38170.98
901;4;31;4;8215240;3;11.93;2054255.21;10.49;96566.42
901;4;31;4;8216397;2;6.01;822275.05;3.57;41208.22
901;4;31;4;8219566;1;0.07;44208.24;0.00;0.00
901;4;31;4;8220452;3;3.63;135015.18;5.09;28670.86
901;4;31;4;8220815;1;0.00;0.00;0.00;0.00
901;4;31;4;8220922;4;6.26;0.00;4.86;38170.98
901;4;31;4;8221654;5;3.96;1403853.20;6.34;57451.80
901;4;31;4;8227281;5;13.30;822275.05;7.12;71637.08
901;4;31;4;8228887;2;2.02;135015.18;3.26;19144.25
901;4;31;4;8229431;2;2.28;1231980.16;4.74;50440.41
901;4;31;4;8232287;3;5.62;0.00;3.95;30236.76
901;4;31;4;8232509;1;1.33;0.00;2.05;17946.46
901;4;31;4;8233744;1;1.67;0.00;2.64;15533.74
901;4;31;4;8233864;2;5.62;0.00;3.49;17671.90
901;4;31;4;8234044;1;0.00;0.00;0.46;12564.86
901;4;31;4;8237021;6;7.74;1244102.35;3.98;43626.43
901;4;31;4;8238931;1;3.05;0.00;4.30;21779.39
901;4;31;4;8239215;2;3.63;0.00;5.09;28670.86
901;4;31;4;8239322;1;0.00;0.00;0.00;0.00
901;4;31;4;8239483;3;5.30;0.00;7.73;44204.60
901;4;31;4;8240072;1;0.07;142441.03;0.00;0.00
901;4;31;4;8242045;3;2.02;95456.38;3.63;29339.41
901;4;31;4;8244631;1;0.07;142441.03;0.00;0.00
901;4;31;4;8245835;5;6.51;17898.07;5.89;31146.04
901;4;31;4;8249003;2;2.28;1299739.28;4.74;50440.41
901;4;31;4;8249742;1;1.67;0.00;2.64;15533.74
901;4;31;4;8249887;1;1.10;0.00;1.67;14561.81
901;4;31;4;8251160;1;0.07;142441.03;0.00;0.00
901;4;31;4;8254395;1;1.33;0.00;2.05;17946.46
901;4;31;4;8254638;1;0.00;0.00;0.00;0.00
901;4;31;4;8255585;1;0.00;0.00;0.00;0.00
901;4;31;4;8255700;1;1.10;0.00;1.67;14561.81
901;4;31;4;8257322;1;0.00;0.00;0.46;12564.86
901;4;31;4;8257613;1;0.07;142441.03;0.00;0.00
901;4;31;4;8259356;2;2.02;142441.03;3.26;19144.25
901;4;31;4;8259463;1;3.97;0.00;3.49;17671.90
901;4;31;4;8260655;1;1.33;0.00;2.05;17946.46
901;4;31;4;8263720;2;3.97;0.00;3.95;30236.76
901;4;31;4;8263918;2;1.67;0.00;3.10;28098.60
901;4;31;4;8264512;1;0.00;0.00;0.37;10195.16
901;4;31;4;8264776;5;13.66;2436713.37;10.83;98581.62
901;4;31;4;8265161;3;7.72;0.00;7.71;42458.70
901;4;31;4;8265924;3;0.00;0.00;0.00;0.00
901;4;31;4;8270813;1;0.07;150275.31;0.00;0.00
901;4;31;4;8272357;2;2.86;1371225.07;4.67;42889.99
901;4;31;4;8273930;4;7.03;0.00;8.41;46553.66
901;4;31;4;8280570;1;3.97;0.00;3.49;17671.90
901;4;31;4;8282348;1;1.10;0.00;1.67;14561.81
901;4;31;4;8284496;1;3.97;0.00;3.49;17671.90
901;4;31;4;8284575;1;1.67;0.00;2.64;15533.74
901;4;31;4;8287609;5;6.64;0.00;8.56;55146.23
901;4;31;4;8291289;1;0.00;0.00;0.46;12564.86
901;4;31;4;8291779;3;4.78;150275.31;5.55;29130.84
901;4;31;4;8292001;2;6.01;915212.99;3.57;41208.22
901;4;31;4;8292319;1;1.33;0.00;2.05;17946.46
901;4;31;4;8293524;3;9.65;915212.99;6.58;68886.03
901;4;31;4;8294369;7;5.17;1612789.97;8.14;65602.29
901;4;31;4;8294887;2;1.33;159291.76;2.05;17946.46
901;4;31;4;8295128;2;3.97;0.00;3.95;30236.76
901;4;31;4;8295570;1;1.33;0.00;2.05;17946.46
901;4;31;4;8295610;2;0.00;0.00;0.00;0.00
901;4;31;4;8298945;8;9.68;2635328.33;8.44;84278.80
901;4;31;4;8299120;3;1.40;56677.23;2.05;17946.46
901;4;31;4;8302350;2;0.00;0.00;0.00;0.00
901;4;31;4;8305599;3;8.06;0.00;5.39;51915.68
901;4;31;4;8306774;3;7.60;0.00;8.58;69701.59
901;4;31;4;8307161;7;12.52;1164616.83;9.62;91176.17
901;4;31;4;8309344;1;1.10;0.00;1.67;22264.13
901;4;31;4;8309799;6;7.67;159291.76;8.58;69701.59
901;4;31;4;8309825;1;0.00;0.00;0.00;0.00
901;4;31;4;8310785;2;0.00;0.00;0.00;0.00
901;4;31;4;8311251;1;8.00;970125.53;6.12;76255.81
901;4;31;4;8313330;2;0.07;159291.76;0.00;0.00
901;4;31;4;8313739;1;1.67;0.00;2.64;23589.00
901;4;31;4;8314083;2;3.97;0.00;3.95;39067.31
901;4;31;4;8316942;1;0.00;0.00;0.00;0.00
901;4;31;4;8317664;1;1.10;0.00;1.67;22264.13
901;4;31;4;8318171;1;0.00;0.00;0.37;10195.16
901;4;31;4;8320106;2;4.72;0.00;6.94;56251.49
901;4;31;4;8320112;2;6.27;0.00;3.95;39062.90
901;4;31;4;8322384;2;3.00;0.00;4.69;51028.06
901;4;31;4;8324310;4;2.86;1467816.67;4.96;67573.39
901;4;31;4;8324359;3;4.59;1453498.21;7.92;90209.85
901;4;31;4;8327261;2;3.97;0.00;3.95;39067.31
901;4;31;4;8328160;2;1.67;0.00;2.64;23589.00
901;4;31;4;8328526;4;8.18;11207.12;6.14;62024.40
901;4;31;4;8329841;3;0.00;0.00;0.00;0.00
901;4;31;4;8331030;1;0.00;0.00;0.00;0.00
901;4;31;4;8332799;1;2.02;0.00;3.26;29071.84
901;4;31;4;8333080;2;7.34;1028332.98;5.16;66220.60
901;4;31;4;8333154;6;3.44;1690857.73;5.26;71617.04
901;4;31;4;8334565;2;0.00;0.00;0.00;0.00
901;4;31;4;8336869;3;6.05;0.00;4.68;44421.94
901;4;31;4;8337302;1;0.00;0.00;0.46;12564.86
901;4;31;4;8337321;3;2.28;1709557.15;4.74;64685.06
901;4;31;4;8337452;3;5.62;0.00;3.95;39067.31
901;4;31;4;8340477;1;1.67;0.00;2.64;23589.00
901;4;31;4;8342659;4;5.30;35199.54;5.54;53941.51
901;4;31;4;8342670;1;1.33;0.00;2.05;27439.06
901;4;31;4;8343885;2;6.01;1028332.98;3.57;51346.40
901;4;31;4;8344729;2;6.01;1028332.98;3.57;51346.40
901;4;31;4;8345044;1;3.97;0.00;3.49;26502.45
901;4;31;4;8345064;1;0.00;0.00;0.46;12564.86
901;4;31;4;8347041;3;5.62;0.00;3.95;39067.31
901;4;31;4;8348480;2;2.60;0.00;4.05;39608.49
901;4;31;4;8348922;1;0.00;0.00;0.00;0.00
901;4;31;4;8350293;4;7.46;1765114.80;8.91;92519.18
901;4;31;4;8351786;1;0.00;0.00;0.00;0.00
901;4;32;2;7993743;2;0.00;0.00;0.00;0.00
901;4;32;2;8020272;4;7.38;0.00;5.96;34460.18
901;4;32;2;8024765;9;9.17;13868.91;6.49;44465.32
901;4;32;2;8025646;4;6.58;706.38;3.03;21910.88
901;4;32;2;8054967;16;18.42;917802.38;6.21;45400.43
901;4;32;2;8065375;4;4.30;0.00;3.64;21920.31
901;4;32;2;8073525;5;0.90;97610.11;1.94;18384.90
901;4;32;2;8091470;1;0.00;0.00;0.00;0.00
901;4;32;2;8101442;1;1.84;0.00;1.07;6297.44
901;4;32;2;8129540;11;3.59;666077.80;3.79;34599.66
901;4;32;2;8147510;8;5.03;177729.65;4.59;39577.65
901;4;32;2;8159269;16;7.56;239559.79;4.28;32403.27
901;4;32;2;8161364;10;8.67;943874.13;5.96;52740.73
901;4;32;2;8168886;5;3.01;15587.01;1.62;14746.58
901;4;32;2;8168916;4;3.14;0.00;2.57;15622.87
901;4;32;2;8187515;4;3.10;137815.15;2.65;22583.19
901;4;32;2;8190729;5;4.44;93707.32;2.69;21044.02
901;4;32;2;8198401;8;12.99;775070.43;8.18;72237.70
901;4;32;2;8200554;4;4.07;0.00;1.41;7164.30
901;4;32;2;8202330;2;5.41;0.00;2.37;12786.68
901;4;32;2;8208995;1;0.00;0.00;0.00;0.00
901;4;32;2;8224513;2;0.24;22670.95;0.00;0.00
901;4;32;2;8239734;8;5.31;621355.54;3.74;29217.29
901;4;32;2;8256097;8;5.03;150831.41;3.16;25772.57
901;4;32;2;8269907;5;9.38;563951.18;3.62;25277.93
901;4;32;2;8283991;16;13.51;1077848.53;9.53;79187.40
901;4;32;2;8295534;8;3.09;772228.65;3.06;25075.92
901;4;32;2;8301110;4;0.00;0.00;0.00;0.00
901;4;32;2;8305497;5;3.91;655591.57;3.46;42127.53
901;4;32;2;8310924;5;3.87;98251.11;3.25;34273.44
901;4;32;2;8314461;21;11.57;1797816.90;6.71;90408.12
901;4;32;2;8318041;16;10.42;1996522.65;5.67;68422.19
901;4;32;2;8319372;26;29.49;2921900.45;14.95;168393.17
901;4;32;2;8329132;1;0.69;0.00;0.68;9026.00
901;4;32;2;8332787;7;5.01;772203.51;3.72;42485.61
901;4;32;2;8336856;3;0.00;0.00;0.00;0.00
901;4;32;2;8342777;5;8.71;651995.30;3.90;42080.33
901;4;32;2;8345011;16;8.93;2158258.38;5.68;70922.61
901;4;32;2;8347524;6;8.47;49465.26;6.22;53970.86
901;4;32;3;7993743;1;0.00;0.00;0.00;0.00
901;4;32;3;8003206;1;0.00;0.00;0.00;0.00
901;4;32;3;8020272;1;0.00;0.00;0.00;0.00
901;4;32;3;8024765;3;0.00;0.00;0.00;0.00
901;4;32;3;8073525;2;0.00;0.00;0.00;0.00
901;4;32;3;8091470;1;0.00;0.00;0.00;0.00
901;4;32;3;8101442;2;5.70;0.00;5.97;30261.88
901;4;32;3;8147510;2;3.98;0.00;4.27;27356.90
901;4;32;3;8159269;1;0.00;0.00;0.00;0.00
901;4;32;3;8190729;1;0.92;0.00;1.30;11334.61
901;4;32;3;8191126;2;0.12;23267.49;0.06;939.35
901;4;32;3;8198943;1;0.00;0.00;0.35;9522.85
901;4;32;3;8202330;2;3.11;937761.46;3.11;34940.92
901;4;32;3;8213656;2;5.70;0.00;5.97;30261.88
901;4;32;3;8239734;1;0.00;0.00;0.00;0.00
901;4;32;3;8266939;1;0.00;0.00;0.35;9522.85
901;4;32;3;8295534;1;0.00;0.00;0.29;7935.71
901;4;32;3;8319372;1;0.92;0.00;1.30;17329.93
901;4;32;3;8342777;3;5.13;1308230.12;5.23;56448.01
901;4;32;4;8003206;8;10.19;896314.43;8.54;65385.88
901;4;32;4;8024765;3;3.63;0.00;4.53;26600.41
901;4;32;4;8025646;3;2.65;8352.43;3.06;23278.23
901;4;32;4;8041997;1;0.07;106529.50;0.00;0.00
901;4;32;4;8054967;2;0.20;0.00;0.29;7935.71
901;4;32;4;8065375;3;5.77;778916.85;6.14;47861.60
901;4;32;4;8070132;1;0.00;0.00;0.35;9522.85
901;4;32;4;8073525;1;0.00;0.00;0.00;0.00
901;4;32;4;8091470;2;0.00;0.00;0.35;9522.85
901;4;32;4;8101442;1;1.33;0.00;1.56;13601.52
901;4;32;4;8113397;1;0.07;115776.18;0.00;0.00
901;4;32;4;8134697;3;6.51;0.00;4.55;24131.91
901;4;32;4;8152194;2;2.02;120986.19;2.47;14509.31
901;4;32;4;8198943;1;0.00;0.00;0.35;9522.85
901;4;32;4;8200554;8;16.38;2642241.05;8.83;70206.50
901;4;32;4;8208995;2;4.78;0.00;4.21;22116.71
901;4;32;4;8232424;1;0.00;0.00;0.35;9522.85
901;4;32;4;8233503;1;0.00;0.00;0.35;9522.85
901;4;32;4;8266939;2;0.00;0.00;0.00;0.00
901;4;32;4;8269907;2;2.57;0.00;1.30;11334.61
901;4;32;4;8270826;1;0.07;40518.31;0.00;0.00
901;4;32;4;8293310;1;0.07;148460.09;0.00;0.00
901;4;32;4;8319372;3;3.84;0.00;2.58;25281.08
901;4;32;4;8329132;3;2.25;42544.25;2.86;38125.82
901;4;33;2;8001625;1;0.00;0.00;0.00;0.00
901;4;33;2;8001901;13;6.19;595729.50;4.86;35776.94
901;4;33;2;8003588;7;5.70;52643.30;2.85;24180.77
901;4;33;2;8028511;2;2.36;0.00;1.62;14746.58
901;4;33;2;8049857;7;7.13;810669.28;3.94;34755.79
901;4;33;2;8093414;11;3.81;80406.37;4.51;40896.68
901;4;33;2;8099075;21;12.35;1558570.27;8.12;72023.10
